year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
2009,R3,2009,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,72.7111590246248,1,0
2009,R3,2009,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,260.946676191649,1,0
2009,R3,2009,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,72.8718399325877,1,0
2009,R3,2009,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,260.368795018986,1,0
2009,R3,2009,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,77.9320613156582,1,0
2009,R3,2009,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,265.641981716133,1,0
2009,R3,2009,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,67.223582271929,1,0
2009,R3,2009,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,254.799747493408,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,69.0346173199736,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,258.421090379483,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,70.5663283319005,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,259.140937770185,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,77.1193952118743,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,265.83947553632,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,73.1346249070528,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,262.121374840411,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,74.3124227769469,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,262.358643383963,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,79.4563843583207,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,268.833963566714,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,65.5672669241232,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,254.688347843905,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,79.9644125799996,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,271.222896649808,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,64.9924575863936,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,253.833440432713,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,73.8465737823338,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,262.928956255321,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,75.9944336256578,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,265.198760593294,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,72.5254493869156,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,260.121264611744,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,71.9301571730045,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,260.307019898795,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,70.1015299523151,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,259.208370713199,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,74.4633498709789,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,261.428390874698,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,77.9709955852721,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,267.272891187823,1,0
2011,R3,2011,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,67.9708415596792,1,0
2011,R3,2011,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,256.106861556751,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,68.4250284284649,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,257.427838227608,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,72.8230012105005,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,261.964490796451,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,76.526515771203,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,265.984981498562,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,76.7459206354649,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,265.828297127322,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,75.3020016273073,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,264.615713463699,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,79.6420307302118,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,269.616471686598,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,67.5669899332651,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,257.351242737394,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,82.2931716195704,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,273.801903090503,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,64.2516539134627,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,253.147818177655,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,75.6602161944742,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,264.540999710832,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,77.8255973711903,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,267.598313994883,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,74.6374064964815,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,261.931495221637,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,72.6357814040498,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,261.449050699613,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,76.7565425985002,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,265.359504625647,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,75.6652875878461,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,263.684137731278,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,77.7276410845478,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,267.589864309109,1,0
2013,R3,2013,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,69.915667577229,1,0
2013,R3,2013,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,257.383509312362,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,71.4656924315683,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,258.753761500039,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,70.0773878525586,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,258.768267976658,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,73.3874985220835,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,262.613290731544,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,75.0402640996685,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,263.383001406664,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,73.4515980428982,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,262.268605314622,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,77.9057066623631,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,267.772900145423,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,66.0243729936136,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,255.469417777569,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,76.2206831924494,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,267.905529723763,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,62.8310519633535,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,251.976165209278,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,71.7255538807656,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,260.594556550199,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,76.0207319513426,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,265.44331446909,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,75.9516283057675,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,262.673145850428,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,71.3607398833337,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,260.331422813083,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,75.6541114398391,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,264.771228998921,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,72.4687175414837,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,260.655135980903,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,77.2952653684956,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,266.836053468874,1,0
2015,R3,2015,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,72.2781766392127,1,0
2015,R3,2015,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,260.185272642999,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,67.4502054025515,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,257.686520320925,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,71.2335871802402,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,259.95579848311,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,72.1087116565957,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,263.089089818878,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,77.2329670752147,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,266.553368977303,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,75.8164858729494,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,266.33044082589,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,74.8025633352951,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,265.133438043566,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,67.1972727468029,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,256.751471206395,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,74.3341172598227,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,267.250532713498,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,66.4258491416203,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,256.344701137275,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,73.6007311711001,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,262.720476897929,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,76.3508267693942,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,266.577954235286,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,73.8940795321393,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,261.236933515587,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,70.6024411429028,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,259.753002398086,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,72.939523583508,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,262.046852903713,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,71.4696108982432,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,260.342576542804,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,77.2715951757537,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,267.744778499104,1,0
2017,R3,2017,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,70.2465227811449,1,0
2017,R3,2017,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,258.700303604492,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,63.8975923383622,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,253.398604872946,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,68.1369929493187,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,258.78275377192,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,69.031832604972,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,259.679402371344,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,72.1272010378953,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,263.352557734343,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,71.6481500559491,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,262.386099206627,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,72.5806074218112,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,262.9635373774,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,67.5064441959097,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,257.421808574891,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,72.8321111579613,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,264.389022442559,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,67.1865144425049,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,256.380475226081,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,72.0135852992475,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,262.530279226334,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,72.6107342412657,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,263.149657191501,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,71.4306722926657,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,258.197131397005,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,68.7750725162311,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,258.976515885229,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,72.6507788897518,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,262.462713482116,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,67.0479760464836,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,255.742396588221,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,71.1129493663354,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,261.798121159611,1,0
2019,R3,2019,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,67.3219270874661,1,0
2019,R3,2019,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,255.624126301159,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,60.8695772676097,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,AL,Alabama,TOTAL,All students,1,All students,250.895926965125,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,64.1720782512517,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,255.04244394381,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,62.1572376281959,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,DE,Delaware,TOTAL,All students,1,All students,253.007183169647,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,68.6381906743524,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,FL,Florida,TOTAL,All students,1,All students,259.631409925572,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,68.7656372423484,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,GA,Georgia,TOTAL,All students,1,All students,259.986245607579,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,68.1581598865113,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,258.49198679453,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,66.314323299084,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,256.645731498475,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,66.9122661179984,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,MD,Maryland,TOTAL,All students,1,All students,259.293557884938,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,62.9411879558709,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,252.928904243024,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,65.6715445837365,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,256.156371582761,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,69.7419794948111,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,NT,National,TOTAL,All students,1,All students,260.46922366966,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,62.3245821848489,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,251.295531201592,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,62.7207936172469,1,0
